"Time","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-01-lighthouse-nethermind:5054"", job=""cl-01-lighthouse-nethermind"", service=""cl-01-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-02-lighthouse-nethermind:5054"", job=""cl-02-lighthouse-nethermind"", service=""cl-02-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-03-lighthouse-nethermind:5054"", job=""cl-03-lighthouse-nethermind"", service=""cl-03-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-04-lighthouse-nethermind:5054"", job=""cl-04-lighthouse-nethermind"", service=""cl-04-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-05-lighthouse-nethermind:5054"", job=""cl-05-lighthouse-nethermind"", service=""cl-05-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-06-lighthouse-nethermind:5054"", job=""cl-06-lighthouse-nethermind"", service=""cl-06-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-07-lighthouse-nethermind:5054"", job=""cl-07-lighthouse-nethermind"", service=""cl-07-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-08-lighthouse-nethermind:5054"", job=""cl-08-lighthouse-nethermind"", service=""cl-08-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-09-lighthouse-nethermind:5054"", job=""cl-09-lighthouse-nethermind"", service=""cl-09-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-10-lighthouse-nethermind:5054"", job=""cl-10-lighthouse-nethermind"", service=""cl-10-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-11-lighthouse-nethermind:5054"", job=""cl-11-lighthouse-nethermind"", service=""cl-11-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-12-lighthouse-nethermind:5054"", job=""cl-12-lighthouse-nethermind"", service=""cl-12-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-13-lighthouse-nethermind:5054"", job=""cl-13-lighthouse-nethermind"", service=""cl-13-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-14-lighthouse-nethermind:5054"", job=""cl-14-lighthouse-nethermind"", service=""cl-14-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-15-lighthouse-nethermind:5054"", job=""cl-15-lighthouse-nethermind"", service=""cl-15-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-01-lighthouse-nethermind:5054"", job=""cl-01-lighthouse-nethermind"", service=""cl-01-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-07-lighthouse-nethermind:5054"", job=""cl-07-lighthouse-nethermind"", service=""cl-07-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-08-lighthouse-nethermind:5054"", job=""cl-08-lighthouse-nethermind"", service=""cl-08-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-02-lighthouse-nethermind:5054"", job=""cl-02-lighthouse-nethermind"", service=""cl-02-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-10-lighthouse-nethermind:5054"", job=""cl-10-lighthouse-nethermind"", service=""cl-10-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-05-lighthouse-nethermind:5054"", job=""cl-05-lighthouse-nethermind"", service=""cl-05-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-13-lighthouse-nethermind:5054"", job=""cl-13-lighthouse-nethermind"", service=""cl-13-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-09-lighthouse-nethermind:5054"", job=""cl-09-lighthouse-nethermind"", service=""cl-09-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-12-lighthouse-nethermind:5054"", job=""cl-12-lighthouse-nethermind"", service=""cl-12-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-14-lighthouse-nethermind:5054"", job=""cl-14-lighthouse-nethermind"", service=""cl-14-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-06-lighthouse-nethermind:5054"", job=""cl-06-lighthouse-nethermind"", service=""cl-06-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-03-lighthouse-nethermind:5054"", job=""cl-03-lighthouse-nethermind"", service=""cl-03-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-11-lighthouse-nethermind:5054"", job=""cl-11-lighthouse-nethermind"", service=""cl-11-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-04-lighthouse-nethermind:5054"", job=""cl-04-lighthouse-nethermind"", service=""cl-04-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-15-lighthouse-nethermind:5054"", job=""cl-15-lighthouse-nethermind"", service=""cl-15-lighthouse-nethermind"", supernode=""False""}"
2025-11-16 13:05:15,3.60 kb/s,6.34 kb/s,,,6.21 kb/s,,2.93 kb/s,2.99 kb/s,4.39 kb/s,6.89 kb/s,,7.14 kb/s,6.48 kb/s,7.13 kb/s,,,,,,,,,,,,,,,,
2025-11-16 13:05:30,54.6 kb/s,66.2 kb/s,42.5 kb/s,46.4 kb/s,51.7 kb/s,52.8 kb/s,59.2 kb/s,53.4 kb/s,71.9 kb/s,47.9 kb/s,58.5 kb/s,59.6 kb/s,59.4 kb/s,53.5 kb/s,49.4 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:05:45,98.7 kb/s,117 kb/s,69.9 kb/s,73.7 kb/s,82.7 kb/s,85.0 kb/s,94.9 kb/s,106 kb/s,98.3 kb/s,83.2 kb/s,80.3 kb/s,90.9 kb/s,92.8 kb/s,80.5 kb/s,70.2 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:06:00,134 kb/s,150 kb/s,104 kb/s,114 kb/s,106 kb/s,127 kb/s,126 kb/s,141 kb/s,131 kb/s,116 kb/s,111 kb/s,132 kb/s,122 kb/s,111 kb/s,106 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:06:15,166 kb/s,185 kb/s,131 kb/s,160 kb/s,137 kb/s,158 kb/s,155 kb/s,173 kb/s,157 kb/s,156 kb/s,143 kb/s,169 kb/s,160 kb/s,142 kb/s,157 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:06:30,205 kb/s,221 kb/s,172 kb/s,206 kb/s,165 kb/s,212 kb/s,191 kb/s,215 kb/s,202 kb/s,194 kb/s,178 kb/s,228 kb/s,204 kb/s,181 kb/s,185 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:06:45,243 kb/s,271 kb/s,199 kb/s,240 kb/s,196 kb/s,246 kb/s,233 kb/s,267 kb/s,231 kb/s,238 kb/s,200 kb/s,262 kb/s,236 kb/s,205 kb/s,214 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:07:00,277 kb/s,307 kb/s,232 kb/s,276 kb/s,222 kb/s,286 kb/s,269 kb/s,295 kb/s,265 kb/s,268 kb/s,236 kb/s,302 kb/s,265 kb/s,235 kb/s,252 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:07:15,306 kb/s,348 kb/s,257 kb/s,326 kb/s,253 kb/s,319 kb/s,299 kb/s,325 kb/s,289 kb/s,302 kb/s,265 kb/s,339 kb/s,303 kb/s,266 kb/s,306 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:07:30,342 kb/s,386 kb/s,306 kb/s,372 kb/s,285 kb/s,364 kb/s,338 kb/s,365 kb/s,329 kb/s,339 kb/s,298 kb/s,394 kb/s,355 kb/s,308 kb/s,341 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:07:45,380 kb/s,431 kb/s,339 kb/s,408 kb/s,318 kb/s,399 kb/s,383 kb/s,414 kb/s,360 kb/s,383 kb/s,324 kb/s,430 kb/s,382 kb/s,336 kb/s,369 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:08:00,417 kb/s,464 kb/s,375 kb/s,449 kb/s,343 kb/s,438 kb/s,423 kb/s,447 kb/s,397 kb/s,414 kb/s,357 kb/s,474 kb/s,408 kb/s,372 kb/s,407 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:08:15,452 kb/s,499 kb/s,401 kb/s,494 kb/s,375 kb/s,464 kb/s,457 kb/s,474 kb/s,429 kb/s,450 kb/s,389 kb/s,510 kb/s,440 kb/s,403 kb/s,453 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:08:30,495 kb/s,530 kb/s,445 kb/s,538 kb/s,405 kb/s,514 kb/s,498 kb/s,514 kb/s,470 kb/s,482 kb/s,422 kb/s,556 kb/s,485 kb/s,446 kb/s,486 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:08:45,543 kb/s,573 kb/s,477 kb/s,571 kb/s,438 kb/s,540 kb/s,546 kb/s,561 kb/s,498 kb/s,523 kb/s,446 kb/s,596 kb/s,518 kb/s,472 kb/s,519 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:09:00,586 kb/s,601 kb/s,514 kb/s,612 kb/s,464 kb/s,575 kb/s,587 kb/s,594 kb/s,537 kb/s,557 kb/s,486 kb/s,636 kb/s,545 kb/s,508 kb/s,556 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:09:15,614 kb/s,639 kb/s,537 kb/s,648 kb/s,499 kb/s,610 kb/s,621 kb/s,624 kb/s,569 kb/s,599 kb/s,519 kb/s,672 kb/s,586 kb/s,544 kb/s,605 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:09:30,658 kb/s,671 kb/s,579 kb/s,691 kb/s,532 kb/s,661 kb/s,666 kb/s,664 kb/s,620 kb/s,634 kb/s,557 kb/s,718 kb/s,626 kb/s,595 kb/s,638 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:09:45,704 kb/s,713 kb/s,606 kb/s,725 kb/s,567 kb/s,692 kb/s,718 kb/s,723 kb/s,651 kb/s,674 kb/s,584 kb/s,751 kb/s,660 kb/s,622 kb/s,663 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:10:00,742 kb/s,747 kb/s,637 kb/s,766 kb/s,596 kb/s,720 kb/s,756 kb/s,762 kb/s,696 kb/s,706 kb/s,617 kb/s,795 kb/s,696 kb/s,662 kb/s,700 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:10:15,747 kb/s,748 kb/s,647 kb/s,791 kb/s,608 kb/s,733 kb/s,762 kb/s,775 kb/s,690 kb/s,731 kb/s,623 kb/s,809 kb/s,710 kb/s,680 kb/s,725 kb/s,,,,,,,,,,,,,,,
