"Time","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-01-lighthouse-nethermind:5054"", job=""cl-01-lighthouse-nethermind"", service=""cl-01-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-02-lighthouse-nethermind:5054"", job=""cl-02-lighthouse-nethermind"", service=""cl-02-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-03-lighthouse-nethermind:5054"", job=""cl-03-lighthouse-nethermind"", service=""cl-03-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-04-lighthouse-nethermind:5054"", job=""cl-04-lighthouse-nethermind"", service=""cl-04-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-05-lighthouse-nethermind:5054"", job=""cl-05-lighthouse-nethermind"", service=""cl-05-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-06-lighthouse-nethermind:5054"", job=""cl-06-lighthouse-nethermind"", service=""cl-06-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-07-lighthouse-nethermind:5054"", job=""cl-07-lighthouse-nethermind"", service=""cl-07-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-08-lighthouse-nethermind:5054"", job=""cl-08-lighthouse-nethermind"", service=""cl-08-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-09-lighthouse-nethermind:5054"", job=""cl-09-lighthouse-nethermind"", service=""cl-09-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-10-lighthouse-nethermind:5054"", job=""cl-10-lighthouse-nethermind"", service=""cl-10-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-11-lighthouse-nethermind:5054"", job=""cl-11-lighthouse-nethermind"", service=""cl-11-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-12-lighthouse-nethermind:5054"", job=""cl-12-lighthouse-nethermind"", service=""cl-12-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-13-lighthouse-nethermind:5054"", job=""cl-13-lighthouse-nethermind"", service=""cl-13-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-14-lighthouse-nethermind:5054"", job=""cl-14-lighthouse-nethermind"", service=""cl-14-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-15-lighthouse-nethermind:5054"", job=""cl-15-lighthouse-nethermind"", service=""cl-15-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-01-lighthouse-nethermind:5054"", job=""cl-01-lighthouse-nethermind"", service=""cl-01-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-07-lighthouse-nethermind:5054"", job=""cl-07-lighthouse-nethermind"", service=""cl-07-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-08-lighthouse-nethermind:5054"", job=""cl-08-lighthouse-nethermind"", service=""cl-08-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-02-lighthouse-nethermind:5054"", job=""cl-02-lighthouse-nethermind"", service=""cl-02-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-10-lighthouse-nethermind:5054"", job=""cl-10-lighthouse-nethermind"", service=""cl-10-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-05-lighthouse-nethermind:5054"", job=""cl-05-lighthouse-nethermind"", service=""cl-05-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-13-lighthouse-nethermind:5054"", job=""cl-13-lighthouse-nethermind"", service=""cl-13-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-09-lighthouse-nethermind:5054"", job=""cl-09-lighthouse-nethermind"", service=""cl-09-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-12-lighthouse-nethermind:5054"", job=""cl-12-lighthouse-nethermind"", service=""cl-12-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-14-lighthouse-nethermind:5054"", job=""cl-14-lighthouse-nethermind"", service=""cl-14-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-06-lighthouse-nethermind:5054"", job=""cl-06-lighthouse-nethermind"", service=""cl-06-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-03-lighthouse-nethermind:5054"", job=""cl-03-lighthouse-nethermind"", service=""cl-03-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-11-lighthouse-nethermind:5054"", job=""cl-11-lighthouse-nethermind"", service=""cl-11-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-04-lighthouse-nethermind:5054"", job=""cl-04-lighthouse-nethermind"", service=""cl-04-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-15-lighthouse-nethermind:5054"", job=""cl-15-lighthouse-nethermind"", service=""cl-15-lighthouse-nethermind"", supernode=""False""}"
2025-11-16 13:05:15,15.7 kb/s,17.7 kb/s,,,17.5 kb/s,,15.3 kb/s,15.3 kb/s,12.3 kb/s,18.1 kb/s,,13.9 kb/s,16.6 kb/s,15.7 kb/s,,,,,,,,,,,,,,,,
2025-11-16 13:05:30,69.5 kb/s,64.0 kb/s,73.5 kb/s,66.3 kb/s,54.5 kb/s,73.0 kb/s,60.8 kb/s,61.7 kb/s,64.8 kb/s,70.1 kb/s,77.5 kb/s,65.5 kb/s,80.7 kb/s,74.3 kb/s,63.1 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:05:45,124 kb/s,110 kb/s,115 kb/s,96.9 kb/s,91.8 kb/s,111 kb/s,103 kb/s,111 kb/s,94.4 kb/s,120 kb/s,114 kb/s,96.0 kb/s,121 kb/s,109 kb/s,93.2 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:06:00,173 kb/s,143 kb/s,169 kb/s,139 kb/s,121 kb/s,153 kb/s,139 kb/s,146 kb/s,126 kb/s,161 kb/s,166 kb/s,130 kb/s,160 kb/s,150 kb/s,133 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:06:15,213 kb/s,183 kb/s,211 kb/s,182 kb/s,153 kb/s,194 kb/s,170 kb/s,181 kb/s,155 kb/s,209 kb/s,215 kb/s,164 kb/s,205 kb/s,191 kb/s,183 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:06:30,256 kb/s,224 kb/s,287 kb/s,223 kb/s,188 kb/s,256 kb/s,208 kb/s,220 kb/s,199 kb/s,260 kb/s,276 kb/s,212 kb/s,266 kb/s,248 kb/s,221 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:06:45,306 kb/s,272 kb/s,335 kb/s,255 kb/s,227 kb/s,294 kb/s,255 kb/s,268 kb/s,229 kb/s,319 kb/s,319 kb/s,242 kb/s,311 kb/s,289 kb/s,259 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:07:00,351 kb/s,304 kb/s,384 kb/s,299 kb/s,259 kb/s,339 kb/s,292 kb/s,306 kb/s,265 kb/s,361 kb/s,365 kb/s,285 kb/s,354 kb/s,335 kb/s,301 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:07:15,389 kb/s,342 kb/s,429 kb/s,345 kb/s,295 kb/s,376 kb/s,327 kb/s,342 kb/s,296 kb/s,415 kb/s,413 kb/s,322 kb/s,408 kb/s,378 kb/s,349 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:07:30,435 kb/s,385 kb/s,502 kb/s,388 kb/s,336 kb/s,437 kb/s,373 kb/s,385 kb/s,341 kb/s,465 kb/s,465 kb/s,374 kb/s,472 kb/s,438 kb/s,386 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:07:45,487 kb/s,434 kb/s,548 kb/s,425 kb/s,376 kb/s,475 kb/s,421 kb/s,437 kb/s,372 kb/s,527 kb/s,503 kb/s,411 kb/s,517 kb/s,484 kb/s,423 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:08:00,543 kb/s,467 kb/s,603 kb/s,471 kb/s,409 kb/s,520 kb/s,465 kb/s,478 kb/s,408 kb/s,572 kb/s,551 kb/s,453 kb/s,558 kb/s,531 kb/s,469 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:08:15,589 kb/s,509 kb/s,645 kb/s,515 kb/s,445 kb/s,559 kb/s,500 kb/s,517 kb/s,438 kb/s,623 kb/s,598 kb/s,489 kb/s,612 kb/s,576 kb/s,525 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:08:30,642 kb/s,551 kb/s,714 kb/s,558 kb/s,481 kb/s,610 kb/s,546 kb/s,559 kb/s,484 kb/s,675 kb/s,650 kb/s,551 kb/s,670 kb/s,632 kb/s,564 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:08:45,701 kb/s,599 kb/s,756 kb/s,595 kb/s,527 kb/s,652 kb/s,595 kb/s,609 kb/s,518 kb/s,735 kb/s,686 kb/s,585 kb/s,715 kb/s,677 kb/s,600 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:09:00,757 kb/s,634 kb/s,808 kb/s,639 kb/s,560 kb/s,699 kb/s,640 kb/s,653 kb/s,557 kb/s,779 kb/s,734 kb/s,624 kb/s,758 kb/s,728 kb/s,646 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:09:15,807 kb/s,673 kb/s,855 kb/s,688 kb/s,599 kb/s,738 kb/s,680 kb/s,692 kb/s,590 kb/s,831 kb/s,782 kb/s,657 kb/s,807 kb/s,775 kb/s,697 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:09:30,860 kb/s,714 kb/s,927 kb/s,733 kb/s,639 kb/s,793 kb/s,726 kb/s,739 kb/s,639 kb/s,883 kb/s,843 kb/s,709 kb/s,872 kb/s,835 kb/s,736 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:09:45,917 kb/s,762 kb/s,975 kb/s,771 kb/s,682 kb/s,833 kb/s,778 kb/s,790 kb/s,674 kb/s,946 kb/s,888 kb/s,762 kb/s,917 kb/s,884 kb/s,776 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:10:00,978 kb/s,798 kb/s,1.02 Mb/s,813 kb/s,716 kb/s,869 kb/s,825 kb/s,833 kb/s,711 kb/s,994 kb/s,935 kb/s,793 kb/s,959 kb/s,937 kb/s,824 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:10:15,998 kb/s,812 kb/s,1.04 Mb/s,832 kb/s,734 kb/s,879 kb/s,840 kb/s,843 kb/s,715 kb/s,1.03 Mb/s,955 kb/s,787 kb/s,980 kb/s,957 kb/s,854 kb/s,,,,,,,,,,,,,,,
