"Time","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-01-lighthouse-nethermind:5054"", job=""cl-01-lighthouse-nethermind"", service=""cl-01-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-02-lighthouse-nethermind:5054"", job=""cl-02-lighthouse-nethermind"", service=""cl-02-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-03-lighthouse-nethermind:5054"", job=""cl-03-lighthouse-nethermind"", service=""cl-03-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-04-lighthouse-nethermind:5054"", job=""cl-04-lighthouse-nethermind"", service=""cl-04-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-05-lighthouse-nethermind:5054"", job=""cl-05-lighthouse-nethermind"", service=""cl-05-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-06-lighthouse-nethermind:5054"", job=""cl-06-lighthouse-nethermind"", service=""cl-06-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-07-lighthouse-nethermind:5054"", job=""cl-07-lighthouse-nethermind"", service=""cl-07-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-08-lighthouse-nethermind:5054"", job=""cl-08-lighthouse-nethermind"", service=""cl-08-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-09-lighthouse-nethermind:5054"", job=""cl-09-lighthouse-nethermind"", service=""cl-09-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-10-lighthouse-nethermind:5054"", job=""cl-10-lighthouse-nethermind"", service=""cl-10-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-11-lighthouse-nethermind:5054"", job=""cl-11-lighthouse-nethermind"", service=""cl-11-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-12-lighthouse-nethermind:5054"", job=""cl-12-lighthouse-nethermind"", service=""cl-12-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-13-lighthouse-nethermind:5054"", job=""cl-13-lighthouse-nethermind"", service=""cl-13-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-14-lighthouse-nethermind:5054"", job=""cl-14-lighthouse-nethermind"", service=""cl-14-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-15-lighthouse-nethermind:5054"", job=""cl-15-lighthouse-nethermind"", service=""cl-15-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-12-lighthouse-nethermind:5054"", job=""cl-12-lighthouse-nethermind"", service=""cl-12-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-06-lighthouse-nethermind:5054"", job=""cl-06-lighthouse-nethermind"", service=""cl-06-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-03-lighthouse-nethermind:5054"", job=""cl-03-lighthouse-nethermind"", service=""cl-03-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-05-lighthouse-nethermind:5054"", job=""cl-05-lighthouse-nethermind"", service=""cl-05-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-07-lighthouse-nethermind:5054"", job=""cl-07-lighthouse-nethermind"", service=""cl-07-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-15-lighthouse-nethermind:5054"", job=""cl-15-lighthouse-nethermind"", service=""cl-15-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-09-lighthouse-nethermind:5054"", job=""cl-09-lighthouse-nethermind"", service=""cl-09-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-13-lighthouse-nethermind:5054"", job=""cl-13-lighthouse-nethermind"", service=""cl-13-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-10-lighthouse-nethermind:5054"", job=""cl-10-lighthouse-nethermind"", service=""cl-10-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-01-lighthouse-nethermind:5054"", job=""cl-01-lighthouse-nethermind"", service=""cl-01-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-02-lighthouse-nethermind:5054"", job=""cl-02-lighthouse-nethermind"", service=""cl-02-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-08-lighthouse-nethermind:5054"", job=""cl-08-lighthouse-nethermind"", service=""cl-08-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-14-lighthouse-nethermind:5054"", job=""cl-14-lighthouse-nethermind"", service=""cl-14-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-04-lighthouse-nethermind:5054"", job=""cl-04-lighthouse-nethermind"", service=""cl-04-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-11-lighthouse-nethermind:5054"", job=""cl-11-lighthouse-nethermind"", service=""cl-11-lighthouse-nethermind"", supernode=""False""}"
2025-11-16 12:45:30,,,15.5 kb/s,,16.4 kb/s,16.2 kb/s,17.8 kb/s,,16.4 kb/s,19.1 kb/s,,17.2 kb/s,12.3 kb/s,,17.2 kb/s,,,,,,,,,,,,,,,
2025-11-16 12:45:45,68.3 kb/s,60.3 kb/s,67.9 kb/s,58.9 kb/s,64.4 kb/s,75.1 kb/s,54.5 kb/s,49.4 kb/s,79.4 kb/s,71.5 kb/s,69.8 kb/s,62.2 kb/s,78.8 kb/s,53.4 kb/s,51.0 kb/s,,,,,,,,,,,,,,,
2025-11-16 12:46:00,108 kb/s,89.2 kb/s,103 kb/s,94.2 kb/s,120 kb/s,122 kb/s,109 kb/s,80.2 kb/s,123 kb/s,104 kb/s,111 kb/s,114 kb/s,117 kb/s,81.3 kb/s,87.1 kb/s,,,,,,,,,,,,,,,
2025-11-16 12:46:15,160 kb/s,128 kb/s,143 kb/s,124 kb/s,161 kb/s,180 kb/s,149 kb/s,118 kb/s,166 kb/s,145 kb/s,143 kb/s,173 kb/s,160 kb/s,116 kb/s,119 kb/s,,,,,,,,,,,,,,,
2025-11-16 12:46:30,206 kb/s,177 kb/s,176 kb/s,186 kb/s,202 kb/s,220 kb/s,186 kb/s,162 kb/s,215 kb/s,185 kb/s,203 kb/s,214 kb/s,199 kb/s,167 kb/s,153 kb/s,,,,,,,,,,,,,,,
2025-11-16 12:46:45,264 kb/s,215 kb/s,219 kb/s,223 kb/s,242 kb/s,273 kb/s,220 kb/s,195 kb/s,284 kb/s,238 kb/s,238 kb/s,252 kb/s,259 kb/s,199 kb/s,192 kb/s,,,,,,,,,,,,,,,
2025-11-16 12:47:00,310 kb/s,250 kb/s,258 kb/s,262 kb/s,305 kb/s,321 kb/s,274 kb/s,227 kb/s,328 kb/s,279 kb/s,280 kb/s,306 kb/s,299 kb/s,232 kb/s,235 kb/s,,,,,,,,,,,,,,,
2025-11-16 12:47:15,362 kb/s,291 kb/s,302 kb/s,296 kb/s,344 kb/s,387 kb/s,314 kb/s,272 kb/s,376 kb/s,327 kb/s,318 kb/s,365 kb/s,348 kb/s,267 kb/s,267 kb/s,,,,,,,,,,,,,,,
2025-11-16 12:47:30,408 kb/s,343 kb/s,337 kb/s,357 kb/s,391 kb/s,434 kb/s,359 kb/s,324 kb/s,428 kb/s,368 kb/s,374 kb/s,406 kb/s,390 kb/s,312 kb/s,306 kb/s,,,,,,,,,,,,,,,
2025-11-16 12:47:45,463 kb/s,383 kb/s,379 kb/s,396 kb/s,430 kb/s,496 kb/s,398 kb/s,364 kb/s,499 kb/s,424 kb/s,414 kb/s,445 kb/s,449 kb/s,343 kb/s,349 kb/s,,,,,,,,,,,,,,,
2025-11-16 12:48:00,505 kb/s,420 kb/s,419 kb/s,438 kb/s,484 kb/s,545 kb/s,455 kb/s,403 kb/s,546 kb/s,466 kb/s,463 kb/s,496 kb/s,491 kb/s,374 kb/s,389 kb/s,,,,,,,,,,,,,,,
2025-11-16 12:48:15,558 kb/s,460 kb/s,463 kb/s,474 kb/s,524 kb/s,606 kb/s,493 kb/s,444 kb/s,590 kb/s,515 kb/s,500 kb/s,549 kb/s,539 kb/s,409 kb/s,423 kb/s,,,,,,,,,,,,,,,
2025-11-16 12:48:30,605 kb/s,508 kb/s,497 kb/s,529 kb/s,573 kb/s,648 kb/s,537 kb/s,496 kb/s,642 kb/s,560 kb/s,557 kb/s,586 kb/s,582 kb/s,453 kb/s,457 kb/s,,,,,,,,,,,,,,,
2025-11-16 12:48:45,658 kb/s,545 kb/s,541 kb/s,569 kb/s,610 kb/s,701 kb/s,574 kb/s,535 kb/s,711 kb/s,620 kb/s,596 kb/s,624 kb/s,645 kb/s,484 kb/s,497 kb/s,,,,,,,,,,,,,,,
2025-11-16 12:49:00,705 kb/s,579 kb/s,580 kb/s,610 kb/s,660 kb/s,748 kb/s,632 kb/s,570 kb/s,757 kb/s,662 kb/s,649 kb/s,671 kb/s,691 kb/s,516 kb/s,537 kb/s,,,,,,,,,,,,,,,
2025-11-16 12:49:15,761 kb/s,625 kb/s,630 kb/s,645 kb/s,701 kb/s,816 kb/s,670 kb/s,615 kb/s,802 kb/s,711 kb/s,688 kb/s,726 kb/s,741 kb/s,554 kb/s,571 kb/s,,,,,,,,,,,,,,,
2025-11-16 12:49:30,810 kb/s,680 kb/s,665 kb/s,714 kb/s,753 kb/s,864 kb/s,714 kb/s,674 kb/s,855 kb/s,753 kb/s,747 kb/s,766 kb/s,784 kb/s,599 kb/s,607 kb/s,,,,,,,,,,,,,,,
2025-11-16 12:49:45,868 kb/s,719 kb/s,712 kb/s,758 kb/s,795 kb/s,927 kb/s,752 kb/s,721 kb/s,923 kb/s,809 kb/s,787 kb/s,804 kb/s,849 kb/s,633 kb/s,650 kb/s,,,,,,,,,,,,,,,
2025-11-16 12:50:00,913 kb/s,754 kb/s,754 kb/s,809 kb/s,860 kb/s,979 kb/s,811 kb/s,758 kb/s,971 kb/s,848 kb/s,838 kb/s,851 kb/s,893 kb/s,666 kb/s,692 kb/s,,,,,,,,,,,,,,,
2025-11-16 12:50:15,960 kb/s,798 kb/s,802 kb/s,850 kb/s,905 kb/s,1.04 Mb/s,851 kb/s,800 kb/s,1.02 Mb/s,903 kb/s,879 kb/s,893 kb/s,951 kb/s,700 kb/s,726 kb/s,,,,,,,,,,,,,,,
2025-11-16 12:50:30,981 kb/s,824 kb/s,803 kb/s,889 kb/s,933 kb/s,1.06 Mb/s,876 kb/s,836 kb/s,1.04 Mb/s,922 kb/s,908 kb/s,900 kb/s,962 kb/s,725 kb/s,745 kb/s,,,,,,,,,,,,,,,
