"Time","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-01-nethermind-lighthouse:9001"", job=""el-01-nethermind-lighthouse"", service=""el-01-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-02-nethermind-lighthouse:9001"", job=""el-02-nethermind-lighthouse"", service=""el-02-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-03-nethermind-lighthouse:9001"", job=""el-03-nethermind-lighthouse"", service=""el-03-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-04-nethermind-lighthouse:9001"", job=""el-04-nethermind-lighthouse"", service=""el-04-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-05-nethermind-lighthouse:9001"", job=""el-05-nethermind-lighthouse"", service=""el-05-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-06-nethermind-lighthouse:9001"", job=""el-06-nethermind-lighthouse"", service=""el-06-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-07-nethermind-lighthouse:9001"", job=""el-07-nethermind-lighthouse"", service=""el-07-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-08-nethermind-lighthouse:9001"", job=""el-08-nethermind-lighthouse"", service=""el-08-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-09-nethermind-lighthouse:9001"", job=""el-09-nethermind-lighthouse"", service=""el-09-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-10-nethermind-lighthouse:9001"", job=""el-10-nethermind-lighthouse"", service=""el-10-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-11-nethermind-lighthouse:9001"", job=""el-11-nethermind-lighthouse"", service=""el-11-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-12-nethermind-lighthouse:9001"", job=""el-12-nethermind-lighthouse"", service=""el-12-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-13-nethermind-lighthouse:9001"", job=""el-13-nethermind-lighthouse"", service=""el-13-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-14-nethermind-lighthouse:9001"", job=""el-14-nethermind-lighthouse"", service=""el-14-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-15-nethermind-lighthouse:9001"", job=""el-15-nethermind-lighthouse"", service=""el-15-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-07-nethermind-lighthouse:9001"", job=""el-07-nethermind-lighthouse"", service=""el-07-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-13-nethermind-lighthouse:9001"", job=""el-13-nethermind-lighthouse"", service=""el-13-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-08-nethermind-lighthouse:9001"", job=""el-08-nethermind-lighthouse"", service=""el-08-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-04-nethermind-lighthouse:9001"", job=""el-04-nethermind-lighthouse"", service=""el-04-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-11-nethermind-lighthouse:9001"", job=""el-11-nethermind-lighthouse"", service=""el-11-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-05-nethermind-lighthouse:9001"", job=""el-05-nethermind-lighthouse"", service=""el-05-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-02-nethermind-lighthouse:9001"", job=""el-02-nethermind-lighthouse"", service=""el-02-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-01-nethermind-lighthouse:9001"", job=""el-01-nethermind-lighthouse"", service=""el-01-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-14-nethermind-lighthouse:9001"", job=""el-14-nethermind-lighthouse"", service=""el-14-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-10-nethermind-lighthouse:9001"", job=""el-10-nethermind-lighthouse"", service=""el-10-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-06-nethermind-lighthouse:9001"", job=""el-06-nethermind-lighthouse"", service=""el-06-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-12-nethermind-lighthouse:9001"", job=""el-12-nethermind-lighthouse"", service=""el-12-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-15-nethermind-lighthouse:9001"", job=""el-15-nethermind-lighthouse"", service=""el-15-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-09-nethermind-lighthouse:9001"", job=""el-09-nethermind-lighthouse"", service=""el-09-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-03-nethermind-lighthouse:9001"", job=""el-03-nethermind-lighthouse"", service=""el-03-nethermind-lighthouse""}"
2025-11-16 12:25:00,1.82 vCPU,1.71 vCPU,,1.74 vCPU,1.54 vCPU,1.54 vCPU,1.74 vCPU,1.64 vCPU,,1.55 vCPU,2.06 vCPU,,1.76 vCPU,1.71 vCPU,,,,,,,,,,,,,,,,
2025-11-16 12:25:15,2.60 vCPU,2.18 vCPU,2.17 vCPU,2.31 vCPU,2.22 vCPU,1.97 vCPU,2.48 vCPU,2.38 vCPU,2.33 vCPU,2.02 vCPU,2.60 vCPU,2.12 vCPU,2.48 vCPU,2.22 vCPU,2.48 vCPU,,,,,,,,,,,,,,,
2025-11-16 12:25:30,3.39 vCPU,3.03 vCPU,2.40 vCPU,2.86 vCPU,2.78 vCPU,2.80 vCPU,2.81 vCPU,2.85 vCPU,2.70 vCPU,2.71 vCPU,3.04 vCPU,2.42 vCPU,2.83 vCPU,3.00 vCPU,2.70 vCPU,,,,,,,,,,,,,,,
2025-11-16 12:25:45,3.62 vCPU,3.27 vCPU,3.15 vCPU,3.19 vCPU,3.39 vCPU,3.44 vCPU,3.08 vCPU,3.34 vCPU,3.30 vCPU,2.94 vCPU,2.94 vCPU,2.83 vCPU,3.07 vCPU,3.45 vCPU,3.18 vCPU,,,,,,,,,,,,,,,
2025-11-16 12:26:00,3.72 vCPU,3.71 vCPU,3.31 vCPU,3.27 vCPU,3.55 vCPU,3.88 vCPU,3.34 vCPU,3.46 vCPU,3.46 vCPU,3.53 vCPU,3.51 vCPU,3.25 vCPU,3.34 vCPU,3.75 vCPU,3.40 vCPU,,,,,,,,,,,,,,,
2025-11-16 12:26:15,3.99 vCPU,3.93 vCPU,3.86 vCPU,3.98 vCPU,3.91 vCPU,4.25 vCPU,3.95 vCPU,4.10 vCPU,3.67 vCPU,3.87 vCPU,3.97 vCPU,3.72 vCPU,3.90 vCPU,4.10 vCPU,3.81 vCPU,,,,,,,,,,,,,,,
2025-11-16 12:26:30,3.34 vCPU,3.55 vCPU,3.78 vCPU,3.43 vCPU,3.26 vCPU,3.32 vCPU,3.56 vCPU,3.50 vCPU,3.62 vCPU,3.58 vCPU,3.69 vCPU,3.91 vCPU,3.45 vCPU,3.46 vCPU,3.93 vCPU,,,,,,,,,,,,,,,
2025-11-16 12:26:45,3.25 vCPU,3.37 vCPU,3.48 vCPU,3.53 vCPU,3.24 vCPU,3.23 vCPU,3.21 vCPU,3.46 vCPU,3.19 vCPU,3.39 vCPU,3.27 vCPU,3.27 vCPU,3.13 vCPU,3.32 vCPU,3.29 vCPU,,,,,,,,,,,,,,,
2025-11-16 12:27:00,4.43 vCPU,3.09 vCPU,3.10 vCPU,3.01 vCPU,3.25 vCPU,3.05 vCPU,2.96 vCPU,3.02 vCPU,3.19 vCPU,3.30 vCPU,3.17 vCPU,2.98 vCPU,2.90 vCPU,3.04 vCPU,3.04 vCPU,,,,,,,,,,,,,,,
2025-11-16 12:27:15,14.1 vCPU,2.91 vCPU,2.90 vCPU,2.93 vCPU,3.27 vCPU,3.08 vCPU,3.02 vCPU,2.91 vCPU,3.09 vCPU,3.08 vCPU,3.11 vCPU,2.76 vCPU,2.91 vCPU,2.93 vCPU,2.84 vCPU,,,,,,,,,,,,,,,
2025-11-16 12:27:30,21.4 vCPU,2.80 vCPU,2.75 vCPU,2.82 vCPU,3.11 vCPU,3.07 vCPU,3.18 vCPU,2.76 vCPU,3.10 vCPU,2.89 vCPU,3.05 vCPU,2.89 vCPU,2.84 vCPU,2.82 vCPU,2.94 vCPU,,,,,,,,,,,,,,,
2025-11-16 12:27:45,24.9 vCPU,2.86 vCPU,2.90 vCPU,2.91 vCPU,3.06 vCPU,3.35 vCPU,3.18 vCPU,2.80 vCPU,3.12 vCPU,3.05 vCPU,3.11 vCPU,3.13 vCPU,2.93 vCPU,2.92 vCPU,3.15 vCPU,,,,,,,,,,,,,,,
2025-11-16 12:28:00,20.8 vCPU,3.01 vCPU,2.91 vCPU,2.90 vCPU,2.98 vCPU,3.36 vCPU,3.10 vCPU,2.92 vCPU,3.20 vCPU,3.03 vCPU,3.30 vCPU,3.29 vCPU,2.95 vCPU,2.95 vCPU,3.29 vCPU,,,,,,,,,,,,,,,
2025-11-16 12:28:15,20.0 vCPU,3.07 vCPU,3.01 vCPU,2.87 vCPU,2.99 vCPU,3.32 vCPU,2.95 vCPU,3.03 vCPU,3.18 vCPU,2.96 vCPU,3.32 vCPU,3.27 vCPU,3.13 vCPU,3.07 vCPU,3.28 vCPU,,,,,,,,,,,,,,,
2025-11-16 12:28:30,24.3 vCPU,3.02 vCPU,3.09 vCPU,2.87 vCPU,2.93 vCPU,3.07 vCPU,3.09 vCPU,2.99 vCPU,3.15 vCPU,2.78 vCPU,3.22 vCPU,3.16 vCPU,2.95 vCPU,3.06 vCPU,3.15 vCPU,,,,,,,,,,,,,,,
2025-11-16 12:28:45,26.6 vCPU,2.95 vCPU,3.18 vCPU,3.04 vCPU,3.01 vCPU,3.15 vCPU,3.14 vCPU,2.92 vCPU,3.11 vCPU,2.90 vCPU,2.99 vCPU,3.05 vCPU,2.95 vCPU,2.95 vCPU,3.10 vCPU,,,,,,,,,,,,,,,
2025-11-16 12:29:00,27.7 vCPU,2.93 vCPU,3.09 vCPU,3.21 vCPU,3.12 vCPU,3.14 vCPU,3.30 vCPU,2.90 vCPU,3.03 vCPU,3.02 vCPU,3.02 vCPU,2.91 vCPU,2.84 vCPU,2.97 vCPU,3.13 vCPU,,,,,,,,,,,,,,,
2025-11-16 12:29:15,27.7 vCPU,3.05 vCPU,2.97 vCPU,3.36 vCPU,3.15 vCPU,3.31 vCPU,3.17 vCPU,3.04 vCPU,2.91 vCPU,3.13 vCPU,2.97 vCPU,2.89 vCPU,2.97 vCPU,3.05 vCPU,3.39 vCPU,,,,,,,,,,,,,,,
2025-11-16 12:29:30,29.2 vCPU,3.21 vCPU,2.91 vCPU,3.11 vCPU,3.07 vCPU,3.24 vCPU,3.18 vCPU,3.01 vCPU,2.77 vCPU,3.36 vCPU,3.00 vCPU,2.97 vCPU,3.03 vCPU,3.01 vCPU,3.45 vCPU,,,,,,,,,,,,,,,
2025-11-16 12:29:45,26.5 vCPU,3.20 vCPU,3.13 vCPU,2.95 vCPU,2.87 vCPU,3.35 vCPU,3.02 vCPU,3.00 vCPU,2.99 vCPU,3.28 vCPU,3.00 vCPU,3.12 vCPU,3.06 vCPU,2.92 vCPU,3.46 vCPU,,,,,,,,,,,,,,,
2025-11-16 12:30:00,24.3 vCPU,3.17 vCPU,3.17 vCPU,2.77 vCPU,3.10 vCPU,3.22 vCPU,2.94 vCPU,2.93 vCPU,3.01 vCPU,3.18 vCPU,3.00 vCPU,3.15 vCPU,3.03 vCPU,2.92 vCPU,3.14 vCPU,,,,,,,,,,,,,,,
2025-11-16 12:30:15,22.5 vCPU,3.00 vCPU,3.11 vCPU,2.94 vCPU,3.08 vCPU,3.20 vCPU,2.89 vCPU,2.95 vCPU,3.12 vCPU,2.96 vCPU,3.03 vCPU,3.15 vCPU,3.02 vCPU,3.07 vCPU,2.99 vCPU,,,,,,,,,,,,,,,
2025-11-16 12:30:30,23.2 vCPU,2.92 vCPU,2.96 vCPU,3.04 vCPU,3.08 vCPU,3.16 vCPU,2.82 vCPU,2.85 vCPU,3.06 vCPU,2.99 vCPU,3.04 vCPU,3.09 vCPU,2.93 vCPU,3.12 vCPU,2.87 vCPU,,,,,,,,,,,,,,,
2025-11-16 12:30:45,21.6 vCPU,2.88 vCPU,3.03 vCPU,2.98 vCPU,2.78 vCPU,3.07 vCPU,2.76 vCPU,2.88 vCPU,3.13 vCPU,3.03 vCPU,3.06 vCPU,3.13 vCPU,2.90 vCPU,3.20 vCPU,3.00 vCPU,,,,,,,,,,,,,,,
2025-11-16 12:31:00,18.8 vCPU,3.02 vCPU,3.17 vCPU,3.03 vCPU,2.90 vCPU,3.08 vCPU,2.85 vCPU,3.23 vCPU,3.29 vCPU,3.00 vCPU,3.11 vCPU,3.18 vCPU,3.00 vCPU,3.30 vCPU,3.10 vCPU,,,,,,,,,,,,,,,
2025-11-16 12:31:15,20.5 vCPU,3.10 vCPU,3.20 vCPU,3.04 vCPU,3.02 vCPU,2.99 vCPU,2.98 vCPU,3.38 vCPU,3.26 vCPU,3.03 vCPU,3.04 vCPU,3.35 vCPU,3.05 vCPU,3.37 vCPU,3.24 vCPU,,,,,,,,,,,,,,,
2025-11-16 12:31:30,22.3 vCPU,3.00 vCPU,3.13 vCPU,3.11 vCPU,3.06 vCPU,3.07 vCPU,3.04 vCPU,3.42 vCPU,3.10 vCPU,3.12 vCPU,3.04 vCPU,3.33 vCPU,3.03 vCPU,3.24 vCPU,3.29 vCPU,,,,,,,,,,,,,,,
2025-11-16 12:31:45,24.4 vCPU,2.86 vCPU,3.00 vCPU,2.98 vCPU,2.97 vCPU,3.14 vCPU,2.95 vCPU,3.19 vCPU,2.96 vCPU,3.04 vCPU,2.98 vCPU,3.20 vCPU,2.87 vCPU,3.14 vCPU,3.28 vCPU,,,,,,,,,,,,,,,
2025-11-16 12:32:00,22.7 vCPU,3.21 vCPU,3.15 vCPU,3.36 vCPU,3.39 vCPU,3.46 vCPU,3.30 vCPU,3.53 vCPU,3.04 vCPU,3.50 vCPU,3.39 vCPU,3.14 vCPU,3.32 vCPU,3.46 vCPU,3.38 vCPU,,,,,,,,,,,,,,,
2025-11-16 12:32:15,22.2 vCPU,3.80 vCPU,3.60 vCPU,3.78 vCPU,3.83 vCPU,3.93 vCPU,3.92 vCPU,4.01 vCPU,3.51 vCPU,3.93 vCPU,3.95 vCPU,3.55 vCPU,3.89 vCPU,4.05 vCPU,3.74 vCPU,,,,,,,,,,,,,,,
2025-11-16 12:32:30,24.5 vCPU,4.27 vCPU,4.25 vCPU,4.15 vCPU,4.21 vCPU,4.37 vCPU,4.38 vCPU,4.50 vCPU,3.88 vCPU,4.45 vCPU,4.40 vCPU,4.07 vCPU,4.40 vCPU,4.51 vCPU,4.15 vCPU,,,,,,,,,,,,,,,
2025-11-16 12:32:45,26.5 vCPU,4.32 vCPU,4.38 vCPU,4.01 vCPU,4.05 vCPU,4.40 vCPU,4.47 vCPU,4.50 vCPU,4.05 vCPU,4.46 vCPU,4.42 vCPU,4.36 vCPU,4.26 vCPU,4.43 vCPU,4.42 vCPU,,,,,,,,,,,,,,,
2025-11-16 12:33:00,25.6 vCPU,4.25 vCPU,4.24 vCPU,3.85 vCPU,3.95 vCPU,4.19 vCPU,4.47 vCPU,4.50 vCPU,4.01 vCPU,4.34 vCPU,4.39 vCPU,4.22 vCPU,4.01 vCPU,4.25 vCPU,4.30 vCPU,,,,,,,,,,,,,,,
2025-11-16 12:33:15,22.6 vCPU,4.10 vCPU,3.91 vCPU,3.92 vCPU,3.99 vCPU,3.86 vCPU,4.54 vCPU,4.38 vCPU,3.92 vCPU,4.30 vCPU,4.24 vCPU,4.03 vCPU,3.90 vCPU,4.09 vCPU,4.25 vCPU,,,,,,,,,,,,,,,
2025-11-16 12:33:30,21.9 vCPU,4.11 vCPU,3.87 vCPU,3.93 vCPU,4.17 vCPU,3.92 vCPU,4.45 vCPU,4.29 vCPU,4.07 vCPU,4.16 vCPU,4.00 vCPU,4.04 vCPU,3.96 vCPU,4.10 vCPU,4.16 vCPU,,,,,,,,,,,,,,,
2025-11-16 12:33:45,26.7 vCPU,4.14 vCPU,3.91 vCPU,3.95 vCPU,4.25 vCPU,4.07 vCPU,4.32 vCPU,4.09 vCPU,4.23 vCPU,4.20 vCPU,3.93 vCPU,4.19 vCPU,4.14 vCPU,4.05 vCPU,4.30 vCPU,,,,,,,,,,,,,,,
2025-11-16 12:34:00,30.6 vCPU,4.57 vCPU,4.01 vCPU,4.05 vCPU,4.38 vCPU,4.12 vCPU,4.33 vCPU,3.94 vCPU,4.25 vCPU,4.07 vCPU,3.90 vCPU,4.30 vCPU,4.07 vCPU,4.07 vCPU,4.18 vCPU,,,,,,,,,,,,,,,
