"Time","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-01-lighthouse-nethermind:5054"", job=""cl-01-lighthouse-nethermind"", service=""cl-01-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-02-lighthouse-nethermind:5054"", job=""cl-02-lighthouse-nethermind"", service=""cl-02-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-03-lighthouse-nethermind:5054"", job=""cl-03-lighthouse-nethermind"", service=""cl-03-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-04-lighthouse-nethermind:5054"", job=""cl-04-lighthouse-nethermind"", service=""cl-04-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-05-lighthouse-nethermind:5054"", job=""cl-05-lighthouse-nethermind"", service=""cl-05-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-06-lighthouse-nethermind:5054"", job=""cl-06-lighthouse-nethermind"", service=""cl-06-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-07-lighthouse-nethermind:5054"", job=""cl-07-lighthouse-nethermind"", service=""cl-07-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-08-lighthouse-nethermind:5054"", job=""cl-08-lighthouse-nethermind"", service=""cl-08-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-09-lighthouse-nethermind:5054"", job=""cl-09-lighthouse-nethermind"", service=""cl-09-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-10-lighthouse-nethermind:5054"", job=""cl-10-lighthouse-nethermind"", service=""cl-10-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-11-lighthouse-nethermind:5054"", job=""cl-11-lighthouse-nethermind"", service=""cl-11-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-12-lighthouse-nethermind:5054"", job=""cl-12-lighthouse-nethermind"", service=""cl-12-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-13-lighthouse-nethermind:5054"", job=""cl-13-lighthouse-nethermind"", service=""cl-13-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-14-lighthouse-nethermind:5054"", job=""cl-14-lighthouse-nethermind"", service=""cl-14-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-15-lighthouse-nethermind:5054"", job=""cl-15-lighthouse-nethermind"", service=""cl-15-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-05-lighthouse-nethermind:5054"", job=""cl-05-lighthouse-nethermind"", service=""cl-05-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-10-lighthouse-nethermind:5054"", job=""cl-10-lighthouse-nethermind"", service=""cl-10-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-02-lighthouse-nethermind:5054"", job=""cl-02-lighthouse-nethermind"", service=""cl-02-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-12-lighthouse-nethermind:5054"", job=""cl-12-lighthouse-nethermind"", service=""cl-12-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-06-lighthouse-nethermind:5054"", job=""cl-06-lighthouse-nethermind"", service=""cl-06-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-11-lighthouse-nethermind:5054"", job=""cl-11-lighthouse-nethermind"", service=""cl-11-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-15-lighthouse-nethermind:5054"", job=""cl-15-lighthouse-nethermind"", service=""cl-15-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-07-lighthouse-nethermind:5054"", job=""cl-07-lighthouse-nethermind"", service=""cl-07-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-03-lighthouse-nethermind:5054"", job=""cl-03-lighthouse-nethermind"", service=""cl-03-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-08-lighthouse-nethermind:5054"", job=""cl-08-lighthouse-nethermind"", service=""cl-08-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-04-lighthouse-nethermind:5054"", job=""cl-04-lighthouse-nethermind"", service=""cl-04-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-13-lighthouse-nethermind:5054"", job=""cl-13-lighthouse-nethermind"", service=""cl-13-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-14-lighthouse-nethermind:5054"", job=""cl-14-lighthouse-nethermind"", service=""cl-14-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-09-lighthouse-nethermind:5054"", job=""cl-09-lighthouse-nethermind"", service=""cl-09-lighthouse-nethermind"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-01-lighthouse-nethermind:5054"", job=""cl-01-lighthouse-nethermind"", service=""cl-01-lighthouse-nethermind"", supernode=""False""}"
2025-11-16 13:24:15,,4.58 kb/s,8.48 kb/s,36.9 kb/s,3.88 kb/s,3.72 kb/s,8.72 kb/s,51.0 kb/s,40.0 kb/s,4.79 kb/s,3.84 kb/s,3.80 kb/s,37.3 kb/s,45.0 kb/s,7.84 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:24:30,77.9 kb/s,52.7 kb/s,71.6 kb/s,61.2 kb/s,52.5 kb/s,75.6 kb/s,74.3 kb/s,81.0 kb/s,70.8 kb/s,52.5 kb/s,53.9 kb/s,49.8 kb/s,70.3 kb/s,77.2 kb/s,60.3 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:24:45,120 kb/s,85.3 kb/s,106 kb/s,93.6 kb/s,76.0 kb/s,112 kb/s,111 kb/s,114 kb/s,112 kb/s,80.1 kb/s,111 kb/s,86.8 kb/s,99.6 kb/s,102 kb/s,89.0 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:25:00,179 kb/s,127 kb/s,134 kb/s,134 kb/s,117 kb/s,143 kb/s,145 kb/s,141 kb/s,147 kb/s,120 kb/s,150 kb/s,135 kb/s,159 kb/s,142 kb/s,113 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:25:15,207 kb/s,155 kb/s,177 kb/s,158 kb/s,145 kb/s,168 kb/s,185 kb/s,179 kb/s,174 kb/s,150 kb/s,189 kb/s,169 kb/s,195 kb/s,172 kb/s,148 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:25:30,239 kb/s,188 kb/s,232 kb/s,183 kb/s,181 kb/s,202 kb/s,246 kb/s,207 kb/s,209 kb/s,187 kb/s,237 kb/s,215 kb/s,235 kb/s,212 kb/s,183 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:25:45,278 kb/s,222 kb/s,265 kb/s,220 kb/s,203 kb/s,235 kb/s,284 kb/s,239 kb/s,263 kb/s,215 kb/s,304 kb/s,255 kb/s,269 kb/s,242 kb/s,209 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:26:00,330 kb/s,269 kb/s,291 kb/s,264 kb/s,242 kb/s,271 kb/s,314 kb/s,273 kb/s,303 kb/s,258 kb/s,347 kb/s,298 kb/s,325 kb/s,295 kb/s,235 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:26:15,364 kb/s,299 kb/s,332 kb/s,297 kb/s,270 kb/s,298 kb/s,356 kb/s,315 kb/s,342 kb/s,289 kb/s,382 kb/s,330 kb/s,359 kb/s,332 kb/s,270 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:26:30,394 kb/s,336 kb/s,377 kb/s,325 kb/s,305 kb/s,331 kb/s,401 kb/s,347 kb/s,385 kb/s,327 kb/s,426 kb/s,374 kb/s,394 kb/s,375 kb/s,303 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:26:45,437 kb/s,369 kb/s,412 kb/s,359 kb/s,333 kb/s,364 kb/s,437 kb/s,385 kb/s,431 kb/s,355 kb/s,482 kb/s,412 kb/s,420 kb/s,411 kb/s,337 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:27:00,503 kb/s,411 kb/s,442 kb/s,404 kb/s,370 kb/s,400 kb/s,469 kb/s,417 kb/s,463 kb/s,397 kb/s,522 kb/s,455 kb/s,468 kb/s,466 kb/s,367 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:27:15,539 kb/s,435 kb/s,484 kb/s,435 kb/s,401 kb/s,430 kb/s,513 kb/s,463 kb/s,497 kb/s,426 kb/s,551 kb/s,491 kb/s,501 kb/s,496 kb/s,403 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:27:30,576 kb/s,471 kb/s,540 kb/s,459 kb/s,439 kb/s,467 kb/s,566 kb/s,493 kb/s,541 kb/s,465 kb/s,592 kb/s,534 kb/s,542 kb/s,535 kb/s,439 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:27:45,622 kb/s,501 kb/s,576 kb/s,498 kb/s,465 kb/s,503 kb/s,602 kb/s,534 kb/s,598 kb/s,494 kb/s,643 kb/s,573 kb/s,580 kb/s,568 kb/s,471 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:28:00,688 kb/s,538 kb/s,605 kb/s,540 kb/s,511 kb/s,536 kb/s,638 kb/s,566 kb/s,639 kb/s,540 kb/s,678 kb/s,611 kb/s,633 kb/s,625 kb/s,501 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:28:15,726 kb/s,569 kb/s,648 kb/s,570 kb/s,544 kb/s,563 kb/s,688 kb/s,612 kb/s,669 kb/s,570 kb/s,713 kb/s,644 kb/s,670 kb/s,656 kb/s,534 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:28:30,766 kb/s,605 kb/s,702 kb/s,598 kb/s,590 kb/s,603 kb/s,743 kb/s,643 kb/s,714 kb/s,607 kb/s,757 kb/s,685 kb/s,713 kb/s,700 kb/s,571 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:28:45,814 kb/s,632 kb/s,740 kb/s,637 kb/s,614 kb/s,635 kb/s,774 kb/s,682 kb/s,769 kb/s,626 kb/s,810 kb/s,721 kb/s,749 kb/s,735 kb/s,602 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:29:00,865 kb/s,674 kb/s,776 kb/s,674 kb/s,667 kb/s,669 kb/s,813 kb/s,696 kb/s,808 kb/s,670 kb/s,854 kb/s,768 kb/s,800 kb/s,773 kb/s,630 kb/s,,,,,,,,,,,,,,,
2025-11-16 13:29:15,874 kb/s,675 kb/s,772 kb/s,681 kb/s,673 kb/s,654 kb/s,812 kb/s,711 kb/s,812 kb/s,671 kb/s,857 kb/s,773 kb/s,796 kb/s,781 kb/s,630 kb/s,,,,,,,,,,,,,,,
