"Time","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-01-nethermind-lighthouse:9001"", job=""el-01-nethermind-lighthouse"", service=""el-01-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-02-nethermind-lighthouse:9001"", job=""el-02-nethermind-lighthouse"", service=""el-02-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-03-nethermind-lighthouse:9001"", job=""el-03-nethermind-lighthouse"", service=""el-03-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-04-nethermind-lighthouse:9001"", job=""el-04-nethermind-lighthouse"", service=""el-04-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-05-nethermind-lighthouse:9001"", job=""el-05-nethermind-lighthouse"", service=""el-05-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-06-nethermind-lighthouse:9001"", job=""el-06-nethermind-lighthouse"", service=""el-06-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-07-nethermind-lighthouse:9001"", job=""el-07-nethermind-lighthouse"", service=""el-07-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-08-nethermind-lighthouse:9001"", job=""el-08-nethermind-lighthouse"", service=""el-08-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-09-nethermind-lighthouse:9001"", job=""el-09-nethermind-lighthouse"", service=""el-09-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-10-nethermind-lighthouse:9001"", job=""el-10-nethermind-lighthouse"", service=""el-10-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-11-nethermind-lighthouse:9001"", job=""el-11-nethermind-lighthouse"", service=""el-11-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-12-nethermind-lighthouse:9001"", job=""el-12-nethermind-lighthouse"", service=""el-12-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-13-nethermind-lighthouse:9001"", job=""el-13-nethermind-lighthouse"", service=""el-13-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-14-nethermind-lighthouse:9001"", job=""el-14-nethermind-lighthouse"", service=""el-14-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-15-nethermind-lighthouse:9001"", job=""el-15-nethermind-lighthouse"", service=""el-15-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-06-nethermind-lighthouse:9001"", job=""el-06-nethermind-lighthouse"", service=""el-06-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-08-nethermind-lighthouse:9001"", job=""el-08-nethermind-lighthouse"", service=""el-08-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-09-nethermind-lighthouse:9001"", job=""el-09-nethermind-lighthouse"", service=""el-09-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-12-nethermind-lighthouse:9001"", job=""el-12-nethermind-lighthouse"", service=""el-12-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-02-nethermind-lighthouse:9001"", job=""el-02-nethermind-lighthouse"", service=""el-02-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-01-nethermind-lighthouse:9001"", job=""el-01-nethermind-lighthouse"", service=""el-01-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-05-nethermind-lighthouse:9001"", job=""el-05-nethermind-lighthouse"", service=""el-05-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-10-nethermind-lighthouse:9001"", job=""el-10-nethermind-lighthouse"", service=""el-10-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-07-nethermind-lighthouse:9001"", job=""el-07-nethermind-lighthouse"", service=""el-07-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-04-nethermind-lighthouse:9001"", job=""el-04-nethermind-lighthouse"", service=""el-04-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-03-nethermind-lighthouse:9001"", job=""el-03-nethermind-lighthouse"", service=""el-03-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-11-nethermind-lighthouse:9001"", job=""el-11-nethermind-lighthouse"", service=""el-11-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-15-nethermind-lighthouse:9001"", job=""el-15-nethermind-lighthouse"", service=""el-15-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-13-nethermind-lighthouse:9001"", job=""el-13-nethermind-lighthouse"", service=""el-13-nethermind-lighthouse""}","{Commit=""e4a537799f8f058dc2900c9636ce21f7198956c0"", Instance=""Nethermind"", Network=""42069"", PruningMode=""Hybrid"", Runtime="".NET 9.0.10"", SourceDate=""1760953374"", SyncType=""Full"", Version=""1.35.0+e4a53779"", client_name=""nethermind"", client_type=""execution"", instance=""el-14-nethermind-lighthouse:9001"", job=""el-14-nethermind-lighthouse"", service=""el-14-nethermind-lighthouse""}"
2025-11-16 13:24:15,2.51 vCPU,2.10 vCPU,1.83 vCPU,1.81 vCPU,2.17 vCPU,1.45 vCPU,1.76 vCPU,1.91 vCPU,1.93 vCPU,1.81 vCPU,1.78 vCPU,1.80 vCPU,1.65 vCPU,1.59 vCPU,1.91 vCPU,,,,,,,,,,,,,,,
2025-11-16 13:24:30,3.24 vCPU,2.66 vCPU,2.14 vCPU,2.41 vCPU,2.57 vCPU,3.07 vCPU,2.42 vCPU,2.85 vCPU,2.74 vCPU,2.41 vCPU,2.10 vCPU,2.77 vCPU,2.05 vCPU,1.97 vCPU,2.22 vCPU,,,,,,,,,,,,,,,
2025-11-16 13:24:45,3.50 vCPU,3.00 vCPU,3.02 vCPU,2.94 vCPU,2.92 vCPU,3.01 vCPU,2.86 vCPU,3.07 vCPU,2.97 vCPU,2.76 vCPU,3.08 vCPU,2.93 vCPU,3.14 vCPU,3.13 vCPU,3.18 vCPU,,,,,,,,,,,,,,,
2025-11-16 13:25:00,2.91 vCPU,2.56 vCPU,2.33 vCPU,2.60 vCPU,2.29 vCPU,2.91 vCPU,2.49 vCPU,2.68 vCPU,2.62 vCPU,2.45 vCPU,2.26 vCPU,2.76 vCPU,2.36 vCPU,2.49 vCPU,2.32 vCPU,,,,,,,,,,,,,,,
2025-11-16 13:25:15,2.51 vCPU,2.23 vCPU,2.87 vCPU,2.37 vCPU,2.15 vCPU,2.28 vCPU,2.26 vCPU,2.06 vCPU,2.09 vCPU,2.25 vCPU,2.50 vCPU,2.16 vCPU,2.73 vCPU,2.94 vCPU,2.75 vCPU,,,,,,,,,,,,,,,
2025-11-16 13:25:30,3.11 vCPU,2.86 vCPU,3.09 vCPU,3.21 vCPU,3.07 vCPU,2.71 vCPU,3.24 vCPU,2.86 vCPU,2.86 vCPU,3.26 vCPU,2.97 vCPU,3.04 vCPU,3.03 vCPU,3.36 vCPU,3.12 vCPU,,,,,,,,,,,,,,,
2025-11-16 13:25:45,3.72 vCPU,3.14 vCPU,3.71 vCPU,3.58 vCPU,3.40 vCPU,3.13 vCPU,3.58 vCPU,3.30 vCPU,3.31 vCPU,3.60 vCPU,3.57 vCPU,3.53 vCPU,3.51 vCPU,3.77 vCPU,3.59 vCPU,,,,,,,,,,,,,,,
2025-11-16 13:26:00,3.95 vCPU,3.53 vCPU,3.34 vCPU,3.92 vCPU,3.65 vCPU,3.54 vCPU,3.89 vCPU,3.70 vCPU,3.73 vCPU,3.74 vCPU,3.63 vCPU,4.00 vCPU,3.44 vCPU,3.60 vCPU,3.37 vCPU,,,,,,,,,,,,,,,
2025-11-16 13:26:15,3.40 vCPU,3.14 vCPU,3.11 vCPU,3.38 vCPU,3.03 vCPU,3.03 vCPU,3.15 vCPU,2.94 vCPU,3.20 vCPU,2.98 vCPU,3.16 vCPU,3.39 vCPU,3.02 vCPU,2.92 vCPU,2.95 vCPU,,,,,,,,,,,,,,,
2025-11-16 13:26:30,10.9 vCPU,3.06 vCPU,2.71 vCPU,3.19 vCPU,2.94 vCPU,2.83 vCPU,3.20 vCPU,2.72 vCPU,3.06 vCPU,2.77 vCPU,3.02 vCPU,3.10 vCPU,3.00 vCPU,2.85 vCPU,2.85 vCPU,,,,,,,,,,,,,,,
2025-11-16 13:26:45,17.9 vCPU,3.14 vCPU,2.91 vCPU,3.13 vCPU,2.88 vCPU,2.62 vCPU,3.09 vCPU,2.78 vCPU,3.11 vCPU,2.83 vCPU,2.94 vCPU,3.07 vCPU,2.95 vCPU,2.87 vCPU,2.94 vCPU,,,,,,,,,,,,,,,
2025-11-16 13:27:00,23.2 vCPU,3.11 vCPU,3.02 vCPU,2.89 vCPU,2.84 vCPU,2.70 vCPU,3.10 vCPU,2.91 vCPU,3.10 vCPU,2.80 vCPU,2.95 vCPU,3.11 vCPU,2.94 vCPU,3.03 vCPU,3.01 vCPU,,,,,,,,,,,,,,,
2025-11-16 13:27:15,19.6 vCPU,3.18 vCPU,3.02 vCPU,2.81 vCPU,2.96 vCPU,2.78 vCPU,2.88 vCPU,2.92 vCPU,3.04 vCPU,2.87 vCPU,2.79 vCPU,2.99 vCPU,2.85 vCPU,2.92 vCPU,2.98 vCPU,,,,,,,,,,,,,,,
2025-11-16 13:27:30,16.5 vCPU,3.15 vCPU,2.76 vCPU,2.79 vCPU,3.01 vCPU,3.03 vCPU,2.92 vCPU,2.91 vCPU,3.03 vCPU,2.88 vCPU,2.88 vCPU,2.96 vCPU,2.94 vCPU,2.93 vCPU,2.92 vCPU,,,,,,,,,,,,,,,
2025-11-16 13:27:45,18.7 vCPU,3.14 vCPU,2.66 vCPU,2.92 vCPU,2.91 vCPU,3.09 vCPU,2.93 vCPU,2.94 vCPU,3.05 vCPU,2.89 vCPU,2.87 vCPU,2.82 vCPU,3.01 vCPU,2.86 vCPU,2.93 vCPU,,,,,,,,,,,,,,,
2025-11-16 13:28:00,20.0 vCPU,3.21 vCPU,2.70 vCPU,3.05 vCPU,2.76 vCPU,3.12 vCPU,3.08 vCPU,3.05 vCPU,3.00 vCPU,2.87 vCPU,3.16 vCPU,2.85 vCPU,3.11 vCPU,2.90 vCPU,2.93 vCPU,,,,,,,,,,,,,,,
2025-11-16 13:28:15,22.6 vCPU,3.33 vCPU,2.91 vCPU,3.09 vCPU,2.84 vCPU,3.07 vCPU,3.22 vCPU,2.98 vCPU,2.99 vCPU,2.86 vCPU,3.25 vCPU,2.71 vCPU,3.03 vCPU,2.80 vCPU,2.93 vCPU,,,,,,,,,,,,,,,
2025-11-16 13:28:30,20.6 vCPU,3.36 vCPU,2.98 vCPU,3.06 vCPU,2.90 vCPU,3.24 vCPU,3.19 vCPU,2.97 vCPU,2.99 vCPU,2.86 vCPU,3.38 vCPU,2.82 vCPU,2.99 vCPU,2.75 vCPU,2.95 vCPU,,,,,,,,,,,,,,,
2025-11-16 13:28:45,21.4 vCPU,3.26 vCPU,3.10 vCPU,3.08 vCPU,3.12 vCPU,3.26 vCPU,3.05 vCPU,2.91 vCPU,3.03 vCPU,2.69 vCPU,3.25 vCPU,2.72 vCPU,3.11 vCPU,2.70 vCPU,2.88 vCPU,,,,,,,,,,,,,,,
2025-11-16 13:29:00,20.0 vCPU,3.10 vCPU,3.06 vCPU,3.11 vCPU,3.24 vCPU,3.26 vCPU,2.97 vCPU,2.96 vCPU,3.04 vCPU,2.66 vCPU,3.08 vCPU,2.88 vCPU,3.01 vCPU,2.67 vCPU,2.93 vCPU,,,,,,,,,,,,,,,
2025-11-16 13:29:15,21.0 vCPU,3.06 vCPU,3.08 vCPU,3.13 vCPU,3.38 vCPU,3.08 vCPU,2.96 vCPU,2.96 vCPU,2.94 vCPU,2.69 vCPU,2.81 vCPU,2.74 vCPU,2.97 vCPU,2.67 vCPU,2.95 vCPU,,,,,,,,,,,,,,,
2025-11-16 13:29:30,19.7 vCPU,3.05 vCPU,2.97 vCPU,2.99 vCPU,3.16 vCPU,3.04 vCPU,2.86 vCPU,3.17 vCPU,2.89 vCPU,2.89 vCPU,2.70 vCPU,2.80 vCPU,2.70 vCPU,2.80 vCPU,3.05 vCPU,,,,,,,,,,,,,,,
2025-11-16 13:29:45,21.2 vCPU,2.97 vCPU,3.02 vCPU,2.86 vCPU,2.95 vCPU,2.86 vCPU,2.66 vCPU,3.15 vCPU,2.84 vCPU,2.87 vCPU,2.73 vCPU,2.68 vCPU,2.79 vCPU,2.87 vCPU,3.06 vCPU,,,,,,,,,,,,,,,
2025-11-16 13:30:00,22.7 vCPU,3.00 vCPU,3.16 vCPU,2.87 vCPU,2.83 vCPU,2.79 vCPU,2.79 vCPU,3.12 vCPU,2.91 vCPU,2.83 vCPU,2.89 vCPU,2.82 vCPU,2.84 vCPU,2.91 vCPU,3.05 vCPU,,,,,,,,,,,,,,,
2025-11-16 13:30:15,21.9 vCPU,3.13 vCPU,3.31 vCPU,2.91 vCPU,2.94 vCPU,2.71 vCPU,2.96 vCPU,2.93 vCPU,2.90 vCPU,2.91 vCPU,2.95 vCPU,2.92 vCPU,2.96 vCPU,2.78 vCPU,3.01 vCPU,,,,,,,,,,,,,,,
2025-11-16 13:30:30,23.1 vCPU,3.27 vCPU,3.26 vCPU,2.99 vCPU,2.95 vCPU,2.81 vCPU,3.07 vCPU,3.07 vCPU,3.00 vCPU,2.92 vCPU,3.09 vCPU,3.10 vCPU,3.04 vCPU,2.83 vCPU,2.98 vCPU,,,,,,,,,,,,,,,
2025-11-16 13:30:45,25.4 vCPU,4.35 vCPU,6.20 vCPU,4.65 vCPU,4.39 vCPU,3.01 vCPU,4.49 vCPU,3.73 vCPU,3.73 vCPU,4.46 vCPU,6.34 vCPU,3.71 vCPU,6.22 vCPU,6.40 vCPU,5.63 vCPU,,,,,,,,,,,,,,,
2025-11-16 13:31:00,31.9 vCPU,8.41 vCPU,8.78 vCPU,8.24 vCPU,8.19 vCPU,7.14 vCPU,7.79 vCPU,7.38 vCPU,7.53 vCPU,7.67 vCPU,9.04 vCPU,7.12 vCPU,8.83 vCPU,9.15 vCPU,8.42 vCPU,,,,,,,,,,,,,,,
2025-11-16 13:31:15,30.2 vCPU,11.8 vCPU,12.3 vCPU,11.0 vCPU,10.8 vCPU,10.3 vCPU,10.9 vCPU,10.4 vCPU,10.6 vCPU,10.6 vCPU,12.6 vCPU,10.1 vCPU,12.0 vCPU,12.5 vCPU,11.9 vCPU,,,,,,,,,,,,,,,
2025-11-16 13:31:30,26.1 vCPU,13.9 vCPU,12.7 vCPU,12.6 vCPU,12.7 vCPU,14.0 vCPU,12.6 vCPU,13.2 vCPU,13.3 vCPU,11.9 vCPU,12.8 vCPU,12.7 vCPU,11.9 vCPU,12.2 vCPU,11.8 vCPU,,,,,,,,,,,,,,,
2025-11-16 13:31:45,23.8 vCPU,13.8 vCPU,13.1 vCPU,13.1 vCPU,13.0 vCPU,12.8 vCPU,12.9 vCPU,13.4 vCPU,12.7 vCPU,11.9 vCPU,13.1 vCPU,12.9 vCPU,12.2 vCPU,13.1 vCPU,11.9 vCPU,,,,,,,,,,,,,,,
2025-11-16 13:32:00,24.4 vCPU,13.1 vCPU,12.6 vCPU,13.8 vCPU,13.7 vCPU,13.0 vCPU,13.3 vCPU,13.9 vCPU,12.5 vCPU,12.4 vCPU,12.4 vCPU,12.8 vCPU,12.5 vCPU,12.8 vCPU,11.9 vCPU,,,,,,,,,,,,,,,
2025-11-16 13:32:15,26.8 vCPU,13.1 vCPU,12.4 vCPU,13.0 vCPU,13.7 vCPU,12.5 vCPU,13.1 vCPU,14.1 vCPU,12.3 vCPU,12.4 vCPU,12.5 vCPU,12.9 vCPU,13.0 vCPU,12.4 vCPU,12.6 vCPU,,,,,,,,,,,,,,,
2025-11-16 13:32:30,26.7 vCPU,11.9 vCPU,12.6 vCPU,11.5 vCPU,12.5 vCPU,12.7 vCPU,11.8 vCPU,13.6 vCPU,12.1 vCPU,12.1 vCPU,12.7 vCPU,12.1 vCPU,13.4 vCPU,11.9 vCPU,12.7 vCPU,,,,,,,,,,,,,,,
2025-11-16 13:32:45,29.7 vCPU,13.2 vCPU,12.4 vCPU,11.2 vCPU,12.8 vCPU,12.6 vCPU,11.6 vCPU,13.7 vCPU,12.5 vCPU,12.1 vCPU,12.9 vCPU,12.9 vCPU,12.8 vCPU,11.7 vCPU,12.2 vCPU,,,,,,,,,,,,,,,
2025-11-16 13:33:00,29.9 vCPU,13.0 vCPU,13.0 vCPU,12.1 vCPU,12.7 vCPU,12.2 vCPU,11.8 vCPU,13.1 vCPU,12.3 vCPU,12.6 vCPU,13.0 vCPU,12.5 vCPU,13.0 vCPU,12.3 vCPU,13.0 vCPU,,,,,,,,,,,,,,,
2025-11-16 13:33:15,31.1 vCPU,14.4 vCPU,12.8 vCPU,12.5 vCPU,13.1 vCPU,13.2 vCPU,12.5 vCPU,13.9 vCPU,12.8 vCPU,13.0 vCPU,13.0 vCPU,13.1 vCPU,13.0 vCPU,12.4 vCPU,13.5 vCPU,,,,,,,,,,,,,,,
